wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
4.14,0.0,210449.1827,58506.0134,100262.7035,8.0,0.9946708199115211,-0.10310169744743544,-0.25881904510252063,-0.9659258262890683,61538.33993333334,83716.92565643408
3.83,0.0,207384.3033,52344.85183,102546.5844,8.0,0.9946708199115211,-0.10310169744743544,-1.8369701987210297e-16,-1.0,60381.26158833333,82932.0858451225
3.67,0.0,205327.7922,71787.77484,97419.10132,7.0,0.9946708199115211,-0.10310169744743544,0.2588190451025203,-0.9659258262890684,62424.22306000001,81759.1175133421
3.6,0.0,201910.2241,62460.628,100630.539,8.0,0.9946708199115211,-0.10310169744743544,0.5000000000000001,-0.8660254037844386,60835.49851666667,80733.91706591353
3.54,0.0,204436.545,51871.67711,95056.92059,9.0,0.9946708199115211,-0.10310169744743544,0.7071067811865474,-0.7071067811865477,58562.94711666667,81170.28694465643
3.38,0.0,205283.8805,71722.11156,104737.3879,8.0,0.9946708199115211,-0.10310169744743544,0.8660254037844384,-0.5000000000000004,63625.79332666667,82420.87590000076
3.19,0.0,188842.2717,61987.22464,95404.88034,7.0,0.9946708199115211,-0.10310169744743544,0.9659258262890681,-0.25881904510252157,57707.427780000005,75663.76613062393
3.02,0.0,206365.2457,60475.12762,103263.8954,7.0,0.9962981749346077,-0.0859647987374467,1.0,0.0,61685.71478666666,82554.85859999675
2.88,0.0,198492.0484,67987.56877,98955.39728,6.0,0.9962981749346077,-0.0859647987374467,0.9659258262890683,0.25881904510252074,60907.31574166667,79442.26433742935
2.89,0.0,195248.4984,65114.00709,106801.8899,5.0,0.9962981749346077,-0.0859647987374467,0.8660254037844387,0.49999999999999994,61195.38089833334,79119.15811809753
3.02,0.0,196402.5706,56313.49361,104800.9852,5.0,0.9962981749346077,-0.0859647987374467,0.7071067811865476,0.7071067811865476,59587.511568333335,79277.23080989264
3.17,0.0,199746.7864,58735.14241,108683.8939,6.0,0.9962981749346077,-0.0859647987374467,0.5000000000000001,0.8660254037844386,61195.83211833334,80859.39062154022
3.07,0.0,226618.6296,57199.70642,121424.1909,6.0,0.9962981749346077,-0.0859647987374467,0.25881904510252074,0.9659258262890683,67541.93282,91651.69692165266
2.94,0.0,206700.9894,55878.93378,107411.293,7.0,0.9962981749346077,-0.0859647987374467,6.123233995736766e-17,1.0,61666.85936333333,83148.21816308657
2.85,77.18,203692.2798,54389.29708,108591.8316,9.0,0.9962981749346077,-0.0859647987374467,-0.25881904510252063,0.9659258262890683,61127.07308,82245.75131048373
